777,1343,4.0,1167969419
777,2151,3.5,1168059167
791,3074,4.0,966397124
821,1343,3.0,848160654
834,1343,2.0,1003086501
847,1343,4.5,1116143618
856,1343,4.5,1059864742
856,3074,3.5,1059860401
864,3074,3.5,1351701079
865,1343,4.0,1239497721
872,901,4.0,1290866341
889,1343,2.0,1071501734
903,478,1.0,903875465
903,901,2.0,905604246
903,1343,4.0,903629621
903,2151,2.0,903703760
903,3074,2.0,975970175
907,1343,3.5,1077856132
910,1343,4.5,1078336329
910,3074,4.0,1078343121
936,1343,3.0,938823050
940,4873,4.0,1113523109
943,1343,4.0,859499312
955,478,1.0,953662347
955,1343,4.0,953588864
969,1343,4.0,1426826349
970,1343,3.0,943723368
970,3074,3.0,943725765
971,1343,4.0,1201471228
982,1343,3.5,1141550394
1011,1343,3.0,979952168
1011,4873,3.0,1035205524
1027,901,4.0,1245632788
1030,3074,4.0,1007677655
1042,1343,4.5,1058736124
1052,1343,3.0,961727644
1085,2151,4.0,975387793
1091,4873,4.0,1368588802
1093,1343,3.0,1011426268
1118,3074,5.0,961691495
1135,478,2.0,954184319
1135,1343,4.0,954172796
1141,4873,4.0,1398593928
1141,92243,4.0,1426117710
1147,1343,3.5,1325691432
1154,2151,3.0,1237724765
1155,1343,3.0,1112384502
1155,3074,3.5,1112384743
1163,1343,3.0,1278692340
1165,1343,3.0,1144800114
1173,1343,3.5,1111563435
1183,3074,4.0,994909205
1200,1343,4.0,1135115711
1200,62394,2.5,1227539043
1207,1343,3.0,1000223549
1218,1343,2.0,974700016
1219,1343,3.0,854320236
1222,1343,3.5,1294246785
1227,1343,4.0,1148670955
1228,1343,3.0,1409443630
1244,1343,4.0,1293587320
1244,62394,3.0,1293590692
1250,1343,4.0,943277905
1267,1343,5.0,982047763
1270,1343,5.0,944927081
1270,3074,3.0,944929104
1277,2151,3.5,1301339600
1296,1343,3.0,945833754
1301,1343,3.0,856971787
1303,1343,2.0,1229098673
1309,1343,4.0,993570324
1312,1343,5.0,874566997
1323,1343,4.0,1070590605
1323,2151,3.5,1070593434
1326,901,5.0,896265088
1327,3074,4.0,953621331
1328,8604,4.5,1136744838
1334,1343,4.0,1044994389
1334,2151,3.0,1044996499
1341,4873,4.0,1349907296
1350,1343,4.0,992403164
1366,1343,4.5,1390866918
1369,1343,4.0,854486072
1372,1343,4.0,958144307
1374,4873,3.0,1280236245
1378,1343,4.0,905000534
1378,2151,2.0,904784691
1387,3074,3.0,991244073
1395,901,3.0,1019440064
1411,4873,4.5,1094271464
1412,3074,5.0,946234617
1415,4873,5.0,1023755488
1421,1343,3.5,1111618706
1430,1343,4.0,954734337
1433,92243,3.0,1416430172
1436,1343,3.0,847466508
1437,1343,4.0,864700943
1442,1343,3.0,853831874
1446,4873,4.0,1189156811
1453,4873,5.0,1249366590
1494,3074,4.5,1130833139
1496,62394,1.0,1228827217
1506,3074,4.0,966516400
1507,1343,2.5,1140071253
1507,4873,5.0,1139722745
1516,1343,2.0,1191271505
1530,3074,4.0,1044842255
1537,1343,3.0,997297501
1547,1343,4.0,849893519
1552,1343,4.0,1111481815
1555,1343,4.0,851016124
1566,1343,1.0,910910264
1566,2151,1.0,910872994
1568,4873,3.0,1111196575
1571,1343,3.5,1181787115
1573,1343,2.0,1270401963
1600,1343,4.0,942475238
1621,2151,4.0,971111365
1627,1343,4.0,1016342966
1629,2151,3.5,1204365464
1633,901,3.0,916273555
1665,2151,4.0,1111736743
1667,901,5.0,944340905
1672,1343,3.5,1285133492
1676,901,3.0,974874830
1678,901,2.0,1412107487
1678,3074,4.0,1413314845
1690,1343,3.0,1296422190
1710,3074,4.0,1029290965
1715,1343,4.0,974837120
1715,3074,4.0,1029908056
1729,901,1.0,939905731
1729,2151,1.0,939986230
1741,8604,4.0,1117485626
1748,1343,4.0,1095629688
1755,62394,2.5,1370454649
1763,1343,4.0,1131321054
1763,8604,3.0,1114044884
1771,1343,3.0,862646852
1775,4873,5.0,1259981897
1815,1343,3.5,1124307593
1817,4873,5.0,1057774540
1828,1343,4.0,847486803
1829,1343,5.0,1369619684
1837,4873,5.0,1023401850
1849,1343,3.5,1167699816
1855,1343,4.0,957987099
1861,1343,4.0,1381838803
1863,3074,5.0,1006627498
1865,4873,1.0,1028632921
1887,62394,2.5,1246471361
1908,1343,2.0,1016823528
1908,4873,4.0,1027961820
1930,2151,4.0,1225356203
1937,3074,2.0,1018135816
1942,1343,4.0,901167400
1963,1343,4.0,1342364456
1964,1343,3.0,975186064
1966,901,4.0,969752859
1966,4873,4.0,1026329042
1970,1343,4.0,967499458
1972,1343,5.0,973078985
1996,4873,4.0,1413655483
2001,1343,3.5,1076431795
2004,62394,3.0,1232935889
2005,1343,3.5,1054537781
2022,901,5.0,961604377
2024,4873,4.5,1124660089
2029,4873,1.0,1156129261
2047,4873,5.0,1073462135
2051,8604,3.0,1128619024
2062,1343,3.5,1285095621
2062,3074,4.0,1288657229
2071,1343,5.0,1120533750
2071,4873,5.0,1120534472
2072,1343,4.0,1003595490
2072,4873,4.0,1052026134
2073,4873,2.0,1050859700
2074,1343,4.0,1185007648
2081,4873,3.0,1107797011
2082,4873,4.0,1097923084
2084,2151,0.5,1246632754
2084,4873,2.0,1299317919
2095,1343,4.0,1412909277
2099,4873,4.5,1098569994
2107,8604,4.0,1160226551
2113,1343,3.0,1068558410
2122,4873,3.0,1198771884
2127,1343,4.0,864164471
2138,8604,3.5,1178711091
2139,2151,4.0,1109608921
2140,1343,5.0,888338841
2141,4873,5.0,1005738158
2153,1343,4.0,1011220901
2158,1343,3.5,1172156714
2159,901,5.0,947273137
2161,1343,3.5,1190996178
2166,4873,4.0,1242894874
2175,4873,4.0,1057415917
2177,4873,3.0,1150974333
2198,1343,4.0,945218174
2206,1343,4.0,986112940
2209,4873,2.0,1029952969
2214,1343,3.0,941642746
2227,3074,4.5,1372469535
2229,1343,3.0,851158415
2232,1343,3.0,1157879710
2234,1343,4.0,1153088680
2238,4873,3.5,1295175382
2241,4873,3.0,1258145133
2246,8604,3.5,1235427754
2261,901,2.0,1065474971
2261,1343,3.0,1067801240
2262,4873,4.0,1344975342
2269,1343,3.0,992277274
2270,1343,3.5,1376837600
2274,4873,3.5,1208586729
2274,62394,3.5,1233566748
2275,2151,2.0,1114703410
2275,8604,3.5,1123434779
2276,2151,3.5,1170531102
2276,8604,4.5,1169290230
2281,3074,1.0,953916250
2287,8604,4.0,1381809787
2320,901,3.0,1119149223
2324,1343,3.0,946315132
2329,4873,2.5,1192644901
2342,1343,4.0,1395683276
2349,901,3.5,1181878008
2349,4873,2.5,1181973912
2352,1343,3.0,1105140931
2360,2151,1.0,961542330
2362,1343,4.0,1078014075
2373,4873,3.5,1092952431
2374,901,3.0,994184804
2374,1343,2.0,994177363
2378,1343,5.0,937868334
2382,1343,3.0,966364500
2386,1343,4.0,861505734
2387,1343,4.5,1196291721
2391,8604,4.0,1153068931
2397,901,4.0,1233173717
2397,1343,1.0,1223137336
2398,4873,3.0,1008623707
2399,1343,5.0,863132569
2420,901,3.0,955341476
2430,1343,5.0,853745249
2433,1343,3.0,999053262
2444,8604,2.5,1093586090
2470,1343,3.5,1204561697
2507,1343,4.0,986630753
2509,1343,3.0,1124834555
2513,1343,2.5,1083130785
2514,2151,4.0,943182357
2518,1343,3.0,928449324
2523,1343,3.0,1128002909
2523,4873,3.5,1111678897
2543,1343,3.5,1086908137
2544,3074,4.0,1336121305
2544,8604,3.5,1358198105
2550,4873,5.0,1127078302
2551,4873,4.5,1316979536
2568,4873,2.0,1356344088
2573,1343,3.5,1063734373
2581,8604,5.0,1160954508
2589,1343,4.0,1059501646
2591,4873,4.5,1113621095
2596,1343,5.0,944897503
2601,4873,2.5,1339600028
2606,92243,4.0,1357222430
2608,3074,3.0,980732211
2611,1343,1.0,1146624367
2620,8604,4.0,1188990397
2623,1343,3.0,875967768
2644,1343,4.0,939049158
2650,8604,4.0,1236281422
2650,62394,3.5,1422395764
2657,62394,2.0,1268514845
2698,3074,5.0,1000944159
2702,4873,4.0,1379626680
2711,1343,3.0,969811132
2711,4873,3.0,1008793925
2713,4873,5.0,1367034323
2718,901,4.0,963255642
2718,1343,4.5,1082693818
2720,1343,4.0,859972816
2732,1343,3.0,1040315557
2755,1343,3.0,851523014
2757,1343,3.5,1097367998
2757,2151,1.0,955716884
2762,901,2.0,967217740
2762,2151,3.0,943270095
2763,8604,4.5,1108659782
2777,2151,5.0,953139432
2817,1343,4.0,946341747
2823,1343,4.0,948586181
2829,4873,2.5,1100900790
2843,901,4.0,1161309462
2843,1343,3.5,1133240027
2859,2151,4.0,1081048025
2864,1343,4.0,1015958026
2866,1343,5.0,974730451
2868,1343,3.0,1190358324
2871,1343,4.0,940512914
2874,1343,3.5,1395940475
2899,3074,5.0,1199039870
2902,1343,3.5,1107145058
2909,1343,4.0,1206913826
2915,1343,3.5,1056087173
2918,3074,4.0,945056056
2928,1343,4.0,1423705749
2928,4873,3.0,1423705653
2937,1343,4.0,849056040
2945,1343,3.5,1090432137
2946,1343,3.0,1115068522
2959,4873,5.0,1254059737
2970,8604,4.0,1209306183
2976,901,2.0,1299647896
2976,2151,0.5,1299647894
2978,3074,4.0,951093139
2983,1343,4.0,916372797
2988,4873,5.0,1006152519
3000,2151,5.0,1163607248
3025,3074,4.0,952866762
3030,901,4.0,1014501891
3031,8604,2.5,1301014631
3031,92243,3.5,1381681181
3033,1343,4.0,1177623954
3033,62394,2.0,1262377532
3047,1343,2.0,976237858
3053,1343,4.0,863360211
3088,62394,2.0,1226060501
3109,1343,3.0,862512835
3127,4873,4.0,1386445332
3133,2151,1.0,942848599
3138,1343,4.0,864636244
3148,1343,3.0,851178826
3163,92243,3.5,1360510584
3171,1343,4.5,1078031867
3174,1343,4.0,1000834954
3184,4873,4.0,1101008651
3187,901,4.0,1009932071
3188,1343,3.0,864213700
3191,1343,4.5,1138373933
3195,1343,4.0,939882497
3197,1343,4.0,975174557
3197,4873,3.0,1025968173
3208,4873,4.5,1164047883
3216,4873,5.0,1355287237
3218,1343,2.5,1172637697
3221,3074,3.0,1372832708
3233,4873,4.5,1151869141
3236,2151,4.0,968204152
3245,3074,5.0,956097513
3249,1343,3.0,943422899
3253,1343,4.0,994236562
3257,1343,4.5,1412885126
3257,4873,5.0,1412879310
3259,1343,2.0,850438838
3260,2151,3.5,1230931287
3264,1343,4.0,857032466
3268,8604,4.0,1190569293
3268,62394,3.5,1233332289
3273,478,3.0,849673331
3273,1343,3.0,849672197
3282,1343,5.0,1278127292
3284,901,3.5,1337875770
3287,4873,2.0,1020183908
3289,901,3.0,938757899
3289,1343,2.0,941643181
3293,4873,4.5,1202025239
3318,478,3.0,975362317
3318,1343,4.0,975378572
3318,2151,1.0,975743850
3324,4873,5.0,1243363233
3352,1343,2.0,850743048
3356,1343,3.0,1111724214
3356,4873,5.0,1111482608
3364,1343,4.0,1387928587
3365,4873,5.0,1393532853
3366,1343,5.0,1000750633
3376,901,5.0,974778410
3397,901,3.5,1330215327
3397,4873,3.5,1329594727
3406,4873,4.0,1026155243
3416,3074,4.0,974667643
3426,1343,3.5,1177427484
3428,1343,4.0,1043020377
3450,4873,2.0,1069976826
3456,1343,2.5,1397496978
3469,1343,4.0,1121982149
3513,478,3.0,1048352214
3514,4873,4.5,1291489724
3515,1343,4.0,968768559
3515,3074,2.0,948122918
3525,1343,2.5,1239224147
3530,1343,4.5,1077392408
3534,1343,5.0,902060608
3540,1343,4.0,996270580
3554,901,3.0,956600719
3554,2151,5.0,956716858
3567,1343,3.0,1137039115
3571,62394,4.0,1290274014
3573,2151,2.5,1120001194
3573,4873,5.0,1116255037
3575,1343,5.0,1250904744
3576,1343,2.5,1061234356
3576,4873,3.5,1175026055
3580,1343,4.0,1204149066
3583,1343,4.0,987788678
3592,4873,3.5,1065369153
3614,1343,2.5,1240065295
3618,1343,5.0,877223247
3618,4873,3.0,1023554056
3625,1343,2.0,1288578577
3625,3074,3.0,1288578651
3641,1343,3.5,1117545566
3643,2151,4.0,1361218942
3651,2151,3.0,976490474
3651,3074,2.0,942265432
3658,1343,3.5,1235686487
3673,478,3.0,901486737
3676,1343,3.5,1342387756
3682,1343,1.0,1225234188
3688,4873,4.0,1115340495
3697,4873,3.5,1122391138
3700,901,3.0,960336189
3704,4873,5.0,1048096259
3724,1343,4.0,1055101455
3743,1343,4.0,945017616
3743,4873,3.5,1059400839
3750,1343,4.0,950592962
3774,1343,2.0,963020655
3777,1343,3.0,992198662
3779,1343,4.5,1193564687
3797,2151,1.0,1031178884
3797,4873,5.0,1030767676
3818,1343,3.0,947112797
3827,1343,3.5,1088890484
3830,4873,5.0,1192423381
3834,901,4.0,956766610
3851,1343,4.0,847573137
3858,1343,3.0,1266808006
3858,4873,4.0,1378258246
3864,3074,3.5,1306342163
3877,1343,4.0,1260119757
3890,901,3.0,900750966
3890,1343,4.0,900748843
3895,1343,4.0,1121815820
3895,8604,4.0,1121822501
3907,1343,3.5,1166356950
3907,4873,2.5,1089681301
3907,62394,1.5,1233049719
3918,1343,4.0,1084416516
3941,62394,0.5,1225289579
3948,4873,4.0,1168281095
3966,1343,4.0,863893151
3971,62394,3.0,1267308956
3976,1343,5.0,938913779
3982,2151,3.0,940152971
3986,1343,4.0,981149019
3990,2151,4.0,1341508801
3990,4873,3.0,1360935842
3990,8604,2.0,1421876313
4003,1343,5.0,962569173
4005,3074,3.5,1143575948
4011,3074,4.0,1090162960
4018,3074,4.0,965098514
4024,1343,1.0,867781965
4032,1343,5.0,1360800831
4033,2151,3.0,997177908
4038,1343,3.5,1194627539
4042,4873,5.0,1152586033
4054,1343,2.5,1264919733
4066,1343,3.0,1372485022
4066,92243,2.5,1389374235
4084,901,5.0,942424234
4084,1343,4.0,1005604954
4084,4873,3.0,1063896232
4114,1343,4.0,974711774
4127,901,4.0,943098586
4129,478,2.5,1142100352
4129,1343,4.0,1136400807
4135,4873,3.0,1024935909
4140,1343,2.0,997152682
4140,2151,2.0,997151267
4141,1343,4.0,993470579
4141,3074,4.0,993469458
4142,1343,4.0,900906015
4147,1343,4.0,866972035
4150,1343,4.0,1285983551
4153,1343,4.0,1069164954
4161,4873,3.0,1147204704
4162,1343,3.0,850912842
4172,3074,5.0,956593654
4184,1343,3.0,1137116619
4184,4873,2.5,1137114749
4191,1343,4.0,1105468924
4215,901,3.0,958526149
4215,1343,5.0,958529025
4217,901,1.5,1261499550
4217,3074,3.0,1262290753
4222,901,4.0,943040375
4222,1343,4.0,996075968
4222,3074,5.0,1014601445
4250,1343,2.0,997889807
4252,1343,4.0,973568035
4276,901,2.0,1166334705
4276,1343,1.5,1166378986
4276,4873,3.5,1166334215
4279,4873,5.0,1351060507
4281,4873,4.0,1424277682
4284,4873,4.0,1328385564
4284,8604,4.5,1260654104
4285,901,5.0,991800952
4285,2151,4.0,991803922
4290,1343,4.0,1053585763
4295,3074,4.0,989163427
4308,1343,4.0,994961381
4309,4873,3.5,1231053089
4313,1343,3.0,992538054
4347,4873,1.5,1065811365
4358,1343,5.0,976116247
4358,2151,0.5,1121936561
4358,4873,3.5,1203639519
4371,2151,3.0,967869559
4371,3074,2.0,968208193
4394,3074,5.0,945061743
4406,901,4.0,1022873053
4406,2151,4.0,1022873087
4417,1343,3.5,1174040715
4421,1343,4.0,1111546201
4423,1343,4.0,959190665
4428,1343,2.5,1121445755
4438,3074,5.0,958807409
4450,3074,3.0,1383107839
4450,4873,1.0,1405048927
4466,901,3.0,949804488
4482,1343,4.0,945977923
4486,3074,3.5,1053624102
4488,8604,4.0,1358786265
4507,1343,3.0,938846263
4518,3074,4.0,974337336
4529,1343,3.5,1174641300
4529,4873,3.0,1174507297
4548,901,5.0,846889373
4549,1343,3.0,874497541
4551,901,3.0,1008132410
4557,1343,2.5,1111562741
4558,1343,2.5,1121788811
4564,1343,3.0,856704249
4575,1343,3.5,1216157884
4590,1343,3.0,1409272162
4594,1343,5.0,1173349038
4600,1343,3.5,1144309462
4600,3074,3.5,1310739449
4600,62394,4.0,1228709807
4605,4873,5.0,1419609830
4641,8604,3.5,1120729179
4649,901,5.0,879503164
4650,901,4.0,939049154
4653,1343,3.0,1046240890
4661,1343,5.0,945309778
4670,1343,4.0,982072638
4677,1343,4.0,1082262465
4693,1343,4.0,901227098
4698,1343,3.0,868533025
4745,2151,3.0,940845665
4746,2151,3.5,1329077211
4748,1343,3.5,1143060022
4765,1343,5.0,854606253
4769,4873,5.0,1163028885
4784,4873,4.5,1131566946
4791,4873,1.5,1246330597
4793,1343,4.5,1406052179
4814,901,1.0,941562696
4814,2151,3.0,941572839
4822,1343,4.5,1134878087
4822,4873,4.5,1121165703
4831,1343,4.0,1117542322
4833,1343,3.5,1235246246
4839,901,4.0,939151539
4844,62394,4.5,1297425672
4848,901,3.0,956796317
4858,1343,4.0,944972030
4871,1343,4.5,1221647744
4903,3074,1.0,946861770
4914,1343,4.0,976242720
4920,1343,4.0,1027153241
4924,1343,4.0,1039625403
4931,2151,3.5,1150759481
4955,4873,3.0,1080557848
4957,2151,4.0,1414940455
4958,4873,3.5,1115753438
4960,1343,4.5,1177199879
4967,2151,3.5,1235435744
4967,8604,3.0,1162264796
4967,62394,3.5,1236910042
4968,62394,3.0,1364696953
4978,4873,4.5,1190254817
4986,1343,4.0,1017474121
4986,2151,4.0,1018032395
4989,478,3.0,860385012
4989,1343,4.0,850282333
4999,1343,2.5,1235426733
4999,8604,2.0,1234128798
5002,3074,4.0,944151551
5005,2151,4.0,1267532763
5011,1343,2.0,964658864
5017,8604,3.0,1196982459
5021,1343,4.0,900975061
5030,901,4.0,879424095
5030,1343,2.0,879425678
5036,1343,3.0,1156187274
5036,3074,3.0,1281193386
5036,8604,2.0,1267486660
5041,1343,4.0,1001088536
5046,1343,3.0,995630558
5048,1343,4.0,853663739
5069,1343,4.0,925142871
5074,901,4.0,948070107
5080,62394,3.0,1365719510
5084,901,3.0,970774726
5084,1343,4.0,966457820
5092,1343,4.0,987192353
5100,1343,4.0,939477904
5102,901,4.0,1127319405
5102,4873,3.5,1141102656
5110,1343,3.0,862602561
5121,1343,4.0,943207633
5128,1343,5.0,1189339608
5130,1343,2.5,1401639054
5131,1343,3.0,1002230097
5134,4873,3.0,1080112031
5137,901,4.5,1226643932
5138,1343,3.0,1215560141
5138,4873,4.0,1042657392
5157,62394,3.5,1244992882
5173,1343,4.0,858166183
5178,901,4.0,1167238694
5187,2151,4.0,1036189190
5195,1343,4.0,940516717
5203,1343,0.5,1063995230
5205,1343,2.0,1367655320
5209,901,4.0,974686817
5210,1343,4.0,953323044
5221,1343,3.5,1196553767
5224,4873,5.0,1049400721
5225,2151,4.0,954193537
5231,2151,2.5,1112415110
5234,1343,4.0,971328114
5243,1343,2.5,1111555508
5285,901,3.0,974571994
5289,901,4.0,912813771
5296,1343,2.0,977008410
5328,4873,5.0,1146431699
5331,4873,5.0,1006830058
5332,1343,3.0,957026159
5337,1343,4.5,1291148506
5337,4873,4.0,1296463332
5342,8604,3.0,1147865108
5347,4873,4.0,1415303271
5352,1343,4.5,1080102865
5352,3074,4.5,1197164333
5353,4873,5.0,1217300606
5365,1343,4.0,887906034
5366,1343,4.0,1113599913
5375,901,3.0,858724053
5375,1343,3.0,858638157
5378,4873,3.5,1427306007
5393,901,3.5,1327116540
5393,1343,3.0,945200172
5393,2151,2.0,945214057
5418,2151,4.0,952825724
5427,1343,3.0,851689368
5441,1343,3.0,881143208
5453,1343,3.0,1071856878
5465,1343,3.5,1071502225
5482,4873,4.0,1024278938
5495,2151,3.5,1294607228
5518,478,3.0,956172567
5523,4873,3.0,1323353154
5525,62394,1.0,1288837049
5531,1343,2.5,1232821008
5542,3074,5.0,974337933
5545,901,4.0,945054540
5555,1343,3.0,1004075359
5565,1343,3.5,1112230478
5565,3074,3.0,1112230644
5572,1343,4.0,1237593636
5576,1343,3.0,984060048
5594,1343,2.0,946499350
5597,4873,4.0,1353602656
5602,4873,2.0,1112409337
5604,1343,4.0,965366854
5610,1343,4.0,1372033141
5613,1343,3.0,1160417175
5614,62394,3.0,1308868386
5621,1343,5.0,922062309
5623,901,4.0,1043854770
5623,3074,4.0,1043854980
5628,1343,2.5,1288277718
5636,1343,4.0,847743995
5645,1343,3.0,944972343
5653,4873,4.5,1254003575
5658,901,3.0,855909287
5681,1343,2.5,1109956052
5696,4873,5.0,1206260020
5698,901,4.0,1016006749
5698,4873,3.0,1021743471
5712,1343,5.0,898116266
5725,1343,4.0,1013419565
5725,62394,2.5,1232978906
5726,1343,4.0,967418201
5726,4873,2.0,1088971432
5729,901,5.0,915826654
5730,2151,3.0,1039845693
5730,4873,4.0,1040092217
5731,1343,4.0,1174063944
5731,4873,4.0,1343658243
5749,1343,3.5,1279556116
5768,62394,0.5,1226053160
5779,2151,1.0,1023825719
5784,1343,4.0,1049932410
5784,4873,3.0,1152837764
5791,1343,5.0,959821398
5802,1343,5.0,956356543
5803,1343,5.0,974073594
5803,3074,3.0,974076577
5814,901,4.0,859546717
5814,1343,3.0,859546286
5815,2151,4.0,1282399802
5817,4873,5.0,1292560796
5825,4873,5.0,1093930808
5832,2151,3.0,941278565
5837,901,4.0,861012266
5837,1343,4.0,861011578
5843,1343,4.0,1117659301
5843,3074,4.5,1111095076
5849,1343,4.0,853624072
5878,1343,4.0,1110245035
5879,1343,4.0,891022949
5882,1343,4.0,945132813
5886,1343,3.5,1221616467
5888,1343,5.0,1114388009
5902,8604,4.5,1248028690
5921,1343,3.0,857559574
5929,4873,4.0,1053620820
5932,2151,4.0,1297621517
5973,62394,4.0,1427319732
5982,3074,3.0,1014106757
5991,4873,2.5,1244419542
6000,1343,4.0,1139344022
6026,4873,3.0,1297544413
6030,4873,4.5,1249355473
6033,1343,3.0,1058219110
6034,8604,4.0,1299184719
6034,62394,1.0,1299183406
6039,3074,4.5,1301067843
6040,1343,4.0,866901312
6079,1343,3.0,1256590127
6081,2151,3.0,902690567
6082,1343,3.0,950401388
6085,1343,2.0,890932846
6093,1343,2.0,965510721
6099,1343,4.0,1113181297
6099,4873,4.0,1112847571
6104,1343,4.0,1046923906
6112,3074,4.5,1105145382
6127,1343,4.0,850161883
6132,1343,3.0,1004908501
6132,3074,4.0,946515027
6141,4873,4.0,1025747478
6142,1343,3.0,953224562
6145,1343,5.0,977121536
6147,2151,2.5,1053565164
6147,4873,4.0,1053563244
6150,1343,3.5,1078421791
6156,1343,5.0,974175657
6166,1343,3.0,949107030
6166,3074,3.0,1041312128
6167,901,2.0,877076526
6167,1343,1.0,877001695
6178,1343,4.0,856857620
6188,1343,4.0,865733621
6207,901,3.0,1007884085
6255,62394,3.0,1234309546
6286,1343,5.0,945293587
6294,1343,4.5,1253470264
6309,1343,5.0,1019239568
6314,4873,4.0,1189731463
6317,1343,4.0,974702388
6320,1343,4.0,970619239
6349,8604,1.5,1117890770
6363,1343,2.0,1007228721
6366,1343,3.0,995249586
6366,2151,1.0,981607525
6366,3074,4.0,979501774
6369,2151,3.0,1164317439
6373,901,3.0,1128418937
6373,1343,3.0,1128690747
6373,4873,1.5,1128547661
6373,8604,2.5,1128554547
6374,901,4.0,945660562
6390,4873,3.5,1408373237
6405,1343,2.5,1156768525
6406,1343,2.5,1086292412
6417,2151,5.0,931490817
6418,1343,3.5,1140477640
6431,62394,3.0,1328900655
6433,1343,1.0,1178688578
6447,1343,3.5,1353373878
6449,4873,4.0,1215365593
6460,1343,3.0,854462466
6465,901,4.0,1133916856
6465,4873,3.5,1083522723
6470,8604,2.5,1360103394
6480,1343,4.0,857810827
6485,1343,2.5,1231791984
6495,4873,4.5,1073679441
6538,901,4.0,933136159
6540,1343,4.0,975479173
6561,1343,2.5,1226732241
6569,1343,3.0,1192778616
6571,1343,2.5,1080675405
6575,4873,4.0,1132453292
6578,1343,2.5,1102706437
6585,4873,5.0,1143148342
6587,4873,3.0,1061166430
6593,901,2.0,1016285067
6602,1343,4.0,977413555
6602,2151,4.0,977416787
6604,4873,4.5,1070698208
6628,901,3.0,847089511
6630,1343,3.0,965838969
6630,3074,2.0,965837488
6636,1343,3.5,1114798497
6636,4873,5.0,1006780674
6651,1343,4.0,955866783
6661,1343,5.0,974411000
6719,1343,2.5,1107494665
6719,4873,4.5,1111454350
6727,1343,4.0,1166228024
6739,1343,4.0,942890021
6739,2151,1.0,943370216
6739,3074,4.0,943379742
6741,1343,3.5,1245898994
6743,4873,3.5,1117837579
6771,1343,3.5,1387588988
6784,1343,3.0,864677400
6791,3074,5.0,1007423095
6793,3074,5.0,949588804
6800,1343,3.0,854103651
6839,8604,3.5,1174845461
6843,1343,1.5,1088365040
6845,901,4.0,1158418981
6860,1343,5.0,966688551
6861,1343,4.0,1068141842
6870,1343,3.0,1220143976
6873,1343,2.0,1003964886
6873,4873,3.0,1023562115
6874,1343,4.0,1293659982
6881,4873,4.0,1336924320
6881,62394,2.5,1336930334
6917,1343,3.0,947279206
6921,1343,1.0,987870795
6921,3074,4.0,1121281486
6921,4873,2.0,1021071239
6922,1343,3.0,862077826
6936,1343,4.0,943491416
6948,1343,4.0,1015956546
6963,1343,3.0,1007760798
6964,2151,3.0,944065490
6976,1343,1.5,1147656110
6976,62394,1.5,1232003221
6978,1343,4.0,1138201322
